Chart Recorder Data File Fri, Oct 23, 2015 11:14 AM
Time (s)	CH1 (V)  
11:06:54.843	0.131078
11:06:54.943	0.131397
11:06:55.043	0.131078
11:06:55.143	0.130758
11:06:55.243	0.131078
11:06:55.343	0.130758
11:06:55.443	0.130758
11:06:55.543	0.131397
11:06:55.643	0.130758
11:06:55.743	0.131078
11:06:55.843	0.131078
11:06:55.943	0.131078
11:06:56.043	0.130758
11:06:56.143	0.130758
11:06:56.243	0.131078
11:06:56.343	0.130120
11:06:56.443	0.131397
11:06:56.543	0.131078
11:06:56.643	0.131078
11:06:56.743	0.130439
11:06:56.843	0.130758
11:06:56.943	0.130758
11:06:57.043	0.130758
11:06:57.143	0.131078
11:06:57.243	0.130439
11:06:57.344	0.130120
11:06:57.444	0.131078
11:06:57.544	0.131397
11:06:57.644	0.130120
11:06:57.744	0.129801
11:06:57.844	0.130439
11:06:57.944	0.130439
11:06:58.044	0.130758
11:06:58.144	0.130439
11:06:58.244	0.130758
11:06:58.344	0.130439
11:06:58.444	0.130758
11:06:58.544	0.130758
11:06:58.644	0.130120
11:06:58.744	0.131397
11:06:58.844	0.130758
11:06:58.944	0.131716
11:06:59.044	0.132035
11:06:59.144	0.132035
11:06:59.244	0.132035
11:06:59.344	0.131716
11:06:59.444	0.131716
11:06:59.544	0.132035
11:06:59.644	0.131078
11:06:59.744	0.131078
11:06:59.844	0.131397
11:06:59.944	0.131078
11:07:00.044	0.131397
11:07:00.144	0.130120
11:07:00.244	0.131397
11:07:00.344	0.132035
11:07:00.444	0.131397
11:07:00.544	0.131078
11:07:00.644	0.130758
11:07:00.744	0.130120
11:07:00.844	0.131397
11:07:00.944	0.132035
11:07:01.044	0.131716
11:07:01.144	0.131397
11:07:01.244	0.132035
11:07:01.344	0.131397
11:07:01.444	0.132035
11:07:01.544	0.132035
11:07:01.644	0.131397
11:07:01.744	0.131716
11:07:01.844	0.132035
11:07:01.944	0.132035
11:07:02.044	0.132035
11:07:02.144	0.131078
11:07:02.244	0.131716
11:07:02.344	0.131716
11:07:02.444	0.131716
11:07:02.544	0.131716
11:07:02.644	0.132035
11:07:02.744	0.133312
11:07:02.844	0.131716
11:07:02.944	0.131716
11:07:03.044	0.132673
11:07:03.144	0.132673
11:07:03.244	0.132673
11:07:03.344	0.132354
11:07:03.444	0.132035
11:07:03.544	0.132035
11:07:03.644	0.131716
11:07:03.744	0.132035
11:07:03.844	0.132035
11:07:03.944	0.132035
11:07:04.044	0.132035
11:07:04.144	0.132035
11:07:04.244	0.131716
11:07:04.344	0.131716
11:07:04.444	0.132035
11:07:04.544	0.132354
11:07:04.644	0.132035
11:07:04.744	0.131716
11:07:04.844	0.131397
11:07:04.944	0.132035
11:07:05.044	0.132035
11:07:05.144	0.132035
11:07:05.244	0.132354
11:07:05.344	0.132673
11:07:05.444	0.132354
11:07:05.544	0.132673
11:07:05.644	0.132673
11:07:05.744	0.132354
11:07:05.844	0.132035
11:07:05.944	0.133312
11:07:06.044	0.132673
11:07:06.144	0.132035
11:07:06.244	0.132354
11:07:06.344	0.132673
11:07:06.444	0.132035
11:07:06.544	0.132035
11:07:06.644	0.132673
11:07:06.744	0.132673
11:07:06.844	0.132354
11:07:06.944	0.132354
11:07:07.044	0.131716
11:07:07.144	0.132993
11:07:07.244	0.131716
11:07:07.344	0.131716
11:07:07.444	0.132673
11:07:07.544	0.132035
11:07:07.644	0.132354
11:07:07.744	0.132354
11:07:07.844	0.132354
11:07:07.944	0.132354
11:07:08.044	0.132993
11:07:08.144	0.132354
11:07:08.244	0.132673
11:07:08.344	0.132354
11:07:08.444	0.132035
11:07:08.544	0.132673
11:07:08.644	0.131716
11:07:08.744	0.132993
11:07:08.844	0.132673
11:07:08.944	0.132035
11:07:09.044	0.132354
11:07:09.144	0.132354
11:07:09.244	0.132993
11:07:09.344	0.133312
11:07:09.444	0.132354
11:07:09.544	0.132673
11:07:09.644	0.132354
11:07:09.744	0.133312
11:07:09.844	0.133631
11:07:09.944	0.132354
11:07:10.044	0.132035
11:07:10.144	0.132354
11:07:10.244	0.132035
11:07:10.344	0.131716
11:07:10.444	0.132035
11:07:10.544	0.132354
11:07:10.644	0.132993
11:07:10.744	0.132035
11:07:10.844	0.132354
11:07:10.944	0.132354
11:07:11.044	0.132993
11:07:11.144	0.133312
11:07:11.244	0.133312
11:07:11.344	0.132673
11:07:11.443	0.132993
11:07:11.543	0.132993
11:07:11.643	0.133312
11:07:11.743	0.133312
11:07:11.843	0.133631
11:07:11.943	0.133312
11:07:12.043	0.132993
11:07:12.143	0.133312
11:07:12.243	0.133631
11:07:12.343	0.133312
11:07:12.443	0.133312
11:07:12.543	0.133631
11:07:12.643	0.133950
11:07:12.743	0.133312
11:07:12.843	0.133950
11:07:12.943	0.133950
11:07:13.043	0.132673
11:07:13.143	0.133950
11:07:13.243	0.133631
11:07:13.343	0.133631
11:07:13.443	0.133950
11:07:13.543	0.133631
11:07:13.643	0.133631
11:07:13.743	0.133631
11:07:13.843	0.133950
11:07:13.943	0.133312
11:07:14.043	0.133950
11:07:14.143	0.133312
11:07:14.243	0.133631
11:07:14.343	0.133631
11:07:14.443	0.133631
11:07:14.543	0.132993
11:07:14.643	0.132993
11:07:14.743	0.134269
11:07:14.844	0.133950
11:07:14.944	0.132993
11:07:15.044	0.133950
11:07:15.144	0.132993
11:07:15.244	0.133312
11:07:15.344	0.133312
11:07:15.444	0.133312
11:07:15.544	0.133312
11:07:15.644	0.133950
11:07:15.744	0.133950
11:07:15.844	0.133631
11:07:15.944	0.134589
11:07:16.044	0.133631
11:07:16.144	0.133950
11:07:16.244	0.134269
11:07:16.344	0.134589
11:07:16.444	0.134269
11:07:16.544	0.134589
11:07:16.644	0.134589
11:07:16.744	0.134269
11:07:16.844	0.134269
11:07:16.944	0.133950
11:07:17.044	0.133950
11:07:17.144	0.134269
11:07:17.244	0.133631
11:07:17.344	0.133312
11:07:17.444	0.133950
11:07:17.544	0.133631
11:07:17.644	0.133950
11:07:17.744	0.132993
11:07:17.844	0.133950
11:07:17.944	0.133312
11:07:18.044	0.134908
11:07:18.144	0.134269
11:07:18.244	0.133312
11:07:18.344	0.133312
11:07:18.444	0.133950
11:07:18.544	0.133312
11:07:18.644	0.133631
11:07:18.744	0.133631
11:07:18.844	0.133631
11:07:18.944	0.133631
11:07:19.044	0.133950
11:07:19.144	0.134589
11:07:19.244	0.132993
11:07:19.344	0.133950
11:07:19.444	0.133631
11:07:19.544	0.134269
11:07:19.644	0.133950
11:07:19.744	0.133950
11:07:19.844	0.134908
11:07:19.944	0.134908
11:07:20.044	0.134908
11:07:20.144	0.133950
11:07:20.244	0.134589
11:07:20.344	0.134269
11:07:20.444	0.134589
11:07:20.544	0.134908
11:07:20.644	0.134589
11:07:20.744	0.134269
11:07:20.844	0.133631
11:07:20.944	0.134589
11:07:21.044	0.134589
11:07:21.144	0.134269
11:07:21.244	0.134269
11:07:21.344	0.134269
11:07:21.444	0.134589
11:07:21.544	0.134908
11:07:21.644	0.134269
11:07:21.744	0.135546
11:07:21.844	0.135865
11:07:21.944	0.134589
11:07:22.044	0.134908
11:07:22.144	0.135227
11:07:22.244	0.134269
11:07:22.344	0.135227
11:07:22.444	0.134908
11:07:22.544	0.135227
11:07:22.644	0.134589
11:07:22.744	0.134269
11:07:22.844	0.134589
11:07:22.944	0.134589
11:07:23.044	0.134908
11:07:23.144	0.133950
11:07:23.244	0.134589
11:07:23.344	0.134589
11:07:23.444	0.133950
11:07:23.544	0.134589
11:07:23.644	0.135227
11:07:23.744	0.134908
11:07:23.844	0.135227
11:07:23.944	0.134589
11:07:24.044	0.134269
11:07:24.144	0.134908
11:07:24.244	0.134269
11:07:24.344	0.134589
11:07:24.444	0.135227
11:07:24.544	0.134269
11:07:24.644	0.133950
11:07:24.744	0.134589
11:07:24.844	0.135227
11:07:24.944	0.134269
11:07:25.044	0.134589
11:07:25.144	0.134269
11:07:25.244	0.134589
11:07:25.344	0.134589
11:07:25.444	0.134908
11:07:25.544	0.134269
11:07:25.644	0.134269
11:07:25.744	0.135227
11:07:25.844	0.135227
11:07:25.944	0.134589
11:07:26.044	0.135227
11:07:26.144	0.134908
11:07:26.244	0.134908
11:07:26.344	0.136184
11:07:26.444	0.135227
11:07:26.544	0.135546
11:07:26.644	0.135865
11:07:26.744	0.135227
11:07:26.844	0.135227
11:07:26.944	0.135227
11:07:27.044	0.135546
11:07:27.144	0.135227
11:07:27.244	0.135546
11:07:27.344	0.134589
11:07:27.444	0.135227
11:07:27.544	0.134908
11:07:27.644	0.134589
11:07:27.744	0.135227
11:07:27.844	0.135227
11:07:27.944	0.135546
11:07:28.044	0.135865
11:07:28.144	0.135865
11:07:28.244	0.135865
11:07:28.344	0.135546
11:07:28.444	0.134908
11:07:28.544	0.135227
11:07:28.644	0.135865
11:07:28.744	0.135227
11:07:28.844	0.135227
11:07:28.943	0.134589
11:07:29.043	0.134269
11:07:29.143	0.134589
11:07:29.243	0.134589
11:07:29.343	0.134589
11:07:29.443	0.135227
11:07:29.543	0.135546
11:07:29.643	0.134908
11:07:29.743	0.135546
11:07:29.843	0.135227
11:07:29.943	0.136823
11:07:30.043	0.135227
11:07:30.143	0.134908
11:07:30.243	0.135546
11:07:30.343	0.134908
11:07:30.443	0.135546
11:07:30.543	0.135546
11:07:30.643	0.135227
11:07:30.743	0.134908
11:07:30.843	0.134908
11:07:30.943	0.134908
11:07:31.043	0.134908
11:07:31.143	0.135546
11:07:31.243	0.135227
11:07:31.343	0.135546
11:07:31.443	0.135227
11:07:31.543	0.135546
11:07:31.643	0.135227
11:07:31.743	0.135546
11:07:31.843	0.134908
11:07:31.943	0.135865
11:07:32.043	0.136184
11:07:32.143	0.135546
11:07:32.243	0.135865
11:07:32.344	0.136184
11:07:32.444	0.136184
11:07:32.544	0.136184
11:07:32.644	0.136184
11:07:32.744	0.136184
11:07:32.844	0.136823
11:07:32.944	0.137142
11:07:33.044	0.136504
11:07:33.144	0.136823
11:07:33.244	0.135546
11:07:33.344	0.136504
11:07:33.444	0.135546
11:07:33.544	0.136504
11:07:33.644	0.136504
11:07:33.744	0.136504
11:07:33.844	0.136823
11:07:33.944	0.136823
11:07:34.044	0.136184
11:07:34.144	0.137142
11:07:34.244	0.135546
11:07:34.344	0.137142
11:07:34.444	0.136184
11:07:34.544	0.137142
11:07:34.644	0.136504
11:07:34.744	0.136823
11:07:34.844	0.136823
11:07:34.944	0.136184
11:07:35.044	0.136184
11:07:35.144	0.136504
11:07:35.244	0.136823
11:07:35.344	0.137142
11:07:35.444	0.136504
11:07:35.544	0.135865
11:07:35.644	0.136504
11:07:35.744	0.136184
11:07:35.844	0.135546
11:07:35.944	0.136504
11:07:36.044	0.136184
11:07:36.144	0.135865
11:07:36.244	0.135865
11:07:36.344	0.136504
11:07:36.444	0.135546
11:07:36.544	0.135546
11:07:36.644	0.135546
11:07:36.744	0.135546
11:07:36.844	0.135865
11:07:36.944	0.135865
11:07:37.044	0.136504
11:07:37.144	0.136823
11:07:37.244	0.136823
11:07:37.344	0.136823
11:07:37.444	0.136504
11:07:37.544	0.136823
11:07:37.644	0.137780
11:07:37.744	0.137142
11:07:37.844	0.137142
11:07:37.944	0.137780
11:07:38.044	0.135865
11:07:38.144	0.136823
11:07:38.244	0.136823
11:07:38.344	0.136504
11:07:38.444	0.137461
11:07:38.544	0.136184
11:07:38.644	0.136504
11:07:38.744	0.136823
11:07:38.844	0.136823
11:07:38.944	0.136184
11:07:39.044	0.136823
11:07:39.144	0.137142
11:07:39.244	0.137142
11:07:39.344	0.136823
11:07:39.444	0.136823
11:07:39.544	0.136823
11:07:39.644	0.135865
11:07:39.744	0.137142
11:07:39.844	0.137142
11:07:39.944	0.137142
11:07:40.044	0.137142
11:07:40.144	0.137780
11:07:40.244	0.136184
11:07:40.344	0.136504
11:07:40.444	0.136823
11:07:40.544	0.136823
11:07:40.644	0.136504
11:07:40.744	0.137461
11:07:40.844	0.136184
11:07:40.944	0.136184
11:07:41.044	0.135546
11:07:41.144	0.136504
11:07:41.244	0.136504
11:07:41.344	0.137142
11:07:41.444	0.137142
11:07:41.544	0.137142
11:07:41.644	0.136823
11:07:41.744	0.137461
11:07:41.844	0.137142
11:07:41.944	0.136823
11:07:42.044	0.136823
11:07:42.144	0.136823
11:07:42.244	0.137142
11:07:42.344	0.136823
11:07:42.444	0.137142
11:07:42.544	0.137142
11:07:42.644	0.136504
11:07:42.744	0.137142
11:07:42.844	0.137142
11:07:42.944	0.136184
11:07:43.044	0.136823
11:07:43.144	0.137142
11:07:43.244	0.138099
11:07:43.344	0.137142
11:07:43.444	0.136823
11:07:43.544	0.137461
11:07:43.644	0.137142
11:07:43.744	0.137461
11:07:43.844	0.137461
11:07:43.944	0.138099
11:07:44.044	0.137780
11:07:44.144	0.137461
11:07:44.244	0.137142
11:07:44.344	0.138099
11:07:44.444	0.137780
11:07:44.544	0.138419
11:07:44.644	0.137142
11:07:44.744	0.136823
11:07:44.844	0.137461
11:07:44.944	0.136823
11:07:45.044	0.137461
11:07:45.144	0.136823
11:07:45.244	0.137780
11:07:45.344	0.137142
11:07:45.444	0.137142
11:07:45.544	0.137780
11:07:45.644	0.137142
11:07:45.744	0.138099
11:07:45.844	0.137142
11:07:45.944	0.138738
11:07:46.044	0.137780
11:07:46.144	0.138099
11:07:46.244	0.137780
11:07:46.344	0.138099
11:07:46.443	0.137461
11:07:46.543	0.137142
11:07:46.643	0.136504
11:07:46.743	0.136823
11:07:46.843	0.137780
11:07:46.943	0.137780
11:07:47.043	0.137780
11:07:47.143	0.137461
11:07:47.243	0.137461
11:07:47.343	0.138419
11:07:47.443	0.137142
11:07:47.543	0.137780
11:07:47.643	0.137780
11:07:47.743	0.137142
11:07:47.843	0.137142
11:07:47.943	0.136504
11:07:48.043	0.137461
11:07:48.143	0.137142
11:07:48.243	0.137142
11:07:48.343	0.138099
11:07:48.443	0.137780
11:07:48.543	0.138099
11:07:48.643	0.138099
11:07:48.743	0.137142
11:07:48.843	0.137461
11:07:48.943	0.137780
11:07:49.043	0.139057
11:07:49.143	0.137461
11:07:49.243	0.138099
11:07:49.343	0.139057
11:07:49.443	0.138419
11:07:49.543	0.137780
11:07:49.643	0.138738
11:07:49.743	0.138099
11:07:49.844	0.137780
11:07:49.944	0.138099
11:07:50.044	0.138099
11:07:50.144	0.137780
11:07:50.244	0.137142
11:07:50.344	0.137461
11:07:50.444	0.137461
11:07:50.544	0.138099
11:07:50.644	0.137780
11:07:50.744	0.138099
11:07:50.844	0.137780
11:07:50.944	0.137780
11:07:51.044	0.138099
11:07:51.144	0.138099
11:07:51.244	0.138419
11:07:51.344	0.138099
11:07:51.444	0.138738
11:07:51.544	0.139057
11:07:51.644	0.137780
11:07:51.744	0.137780
11:07:51.844	0.139057
11:07:51.944	0.138099
11:07:52.044	0.138099
11:07:52.144	0.137780
11:07:52.244	0.137780
11:07:52.344	0.137780
11:07:52.444	0.138419
11:07:52.544	0.138738
11:07:52.644	0.138419
11:07:52.744	0.138099
11:07:52.844	0.137780
11:07:52.944	0.138738
11:07:53.044	0.138099
11:07:53.144	0.138419
11:07:53.244	0.138738
11:07:53.344	0.139057
11:07:53.444	0.138099
11:07:53.544	0.138738
11:07:53.644	0.138738
11:07:53.744	0.138099
11:07:53.844	0.137780
11:07:53.944	0.137780
11:07:54.044	0.137461
11:07:54.144	0.138738
11:07:54.244	0.138419
11:07:54.344	0.137780
11:07:54.444	0.137780
11:07:54.544	0.138099
11:07:54.644	0.138099
11:07:54.744	0.138099
11:07:54.844	0.137780
11:07:54.944	0.137780
11:07:55.044	0.137780
11:07:55.144	0.137780
11:07:55.244	0.138419
11:07:55.344	0.138419
11:07:55.444	0.138738
11:07:55.544	0.138419
11:07:55.644	0.138738
11:07:55.744	0.137780
11:07:55.844	0.138738
11:07:55.944	0.138099
11:07:56.044	0.138099
11:07:56.144	0.138738
11:07:56.244	0.138099
11:07:56.344	0.137780
11:07:56.444	0.138738
11:07:56.544	0.138738
11:07:56.644	0.138738
11:07:56.744	0.138738
11:07:56.844	0.138738
11:07:56.944	0.138419
11:07:57.044	0.138099
11:07:57.144	0.138738
11:07:57.244	0.138099
11:07:57.344	0.138099
11:07:57.444	0.139695
11:07:57.544	0.138419
11:07:57.644	0.139057
11:07:57.744	0.137780
11:07:57.844	0.138738
11:07:57.944	0.139057
11:07:58.044	0.138099
11:07:58.144	0.139057
11:07:58.244	0.138738
11:07:58.344	0.138738
11:07:58.444	0.138099
11:07:58.544	0.138738
11:07:58.644	0.139057
11:07:58.744	0.138419
11:07:58.844	0.139057
11:07:58.944	0.139376
11:07:59.044	0.138738
11:07:59.144	0.139057
11:07:59.244	0.139057
11:07:59.344	0.139057
11:07:59.444	0.139057
11:07:59.544	0.139057
11:07:59.644	0.138419
11:07:59.744	0.139376
11:07:59.844	0.138419
11:07:59.944	0.139376
11:08:00.044	0.139057
11:08:00.144	0.138738
11:08:00.244	0.138738
11:08:00.344	0.139057
11:08:00.444	0.139376
11:08:00.544	0.139695
11:08:00.644	0.139376
11:08:00.744	0.139695
11:08:00.844	0.139057
11:08:00.944	0.139376
11:08:01.044	0.139057
11:08:01.144	0.139695
11:08:01.244	0.139695
11:08:01.344	0.139376
11:08:01.444	0.139376
11:08:01.544	0.138738
11:08:01.644	0.139695
11:08:01.744	0.139376
11:08:01.844	0.139057
11:08:01.944	0.139376
11:08:02.044	0.139057
11:08:02.144	0.139376
11:08:02.244	0.139376
11:08:02.344	0.138738
11:08:02.444	0.139376
11:08:02.544	0.139695
11:08:02.644	0.138419
11:08:02.744	0.140015
11:08:02.844	0.140015
11:08:02.944	0.139695
11:08:03.044	0.139695
11:08:03.144	0.140015
11:08:03.244	0.138419
11:08:03.344	0.139376
11:08:03.444	0.139695
11:08:03.544	0.139376
11:08:03.644	0.139376
11:08:03.744	0.139695
11:08:03.843	0.140015
11:08:03.943	0.139695
11:08:04.043	0.139376
11:08:04.143	0.139376
11:08:04.243	0.138738
11:08:04.343	0.139057
11:08:04.443	0.140015
11:08:04.543	0.139695
11:08:04.643	0.139376
11:08:04.743	0.139057
11:08:04.843	0.139057
11:08:04.943	0.139376
11:08:05.043	0.139376
11:08:05.143	0.139057
11:08:05.243	0.139376
11:08:05.343	0.140015
11:08:05.443	0.138738
11:08:05.543	0.138738
11:08:05.643	0.139695
11:08:05.743	0.139695
11:08:05.843	0.140015
11:08:05.943	0.139376
11:08:06.043	0.138738
11:08:06.143	0.139695
11:08:06.243	0.138738
11:08:06.343	0.139695
11:08:06.443	0.140334
11:08:06.543	0.140334
11:08:06.643	0.139695
11:08:06.743	0.139695
11:08:06.843	0.139695
11:08:06.943	0.140015
11:08:07.043	0.139695
11:08:07.143	0.140015
11:08:07.243	0.140015
11:08:07.344	0.140653
11:08:07.444	0.140334
11:08:07.544	0.140334
11:08:07.644	0.140334
11:08:07.744	0.140334
11:08:07.844	0.140334
11:08:07.944	0.140334
11:08:08.044	0.140334
11:08:08.144	0.141930
11:08:08.244	0.140972
11:08:08.344	0.140334
11:08:08.444	0.139695
11:08:08.544	0.139695
11:08:08.644	0.140972
11:08:08.744	0.140334
11:08:08.844	0.140015
11:08:08.944	0.140334
11:08:09.044	0.139376
11:08:09.144	0.139376
11:08:09.244	0.140334
11:08:09.344	0.140015
11:08:09.444	0.139376
11:08:09.544	0.140972
11:08:09.644	0.140334
11:08:09.744	0.139695
11:08:09.844	0.140972
11:08:09.944	0.140015
11:08:10.044	0.139695
11:08:10.144	0.140015
11:08:10.244	0.140972
11:08:10.344	0.140334
11:08:10.444	0.140334
11:08:10.544	0.139695
11:08:10.644	0.140015
11:08:10.744	0.140334
11:08:10.844	0.139695
11:08:10.944	0.140015
11:08:11.044	0.140015
11:08:11.144	0.140334
11:08:11.244	0.140653
11:08:11.344	0.140334
11:08:11.444	0.140015
11:08:11.544	0.140334
11:08:11.644	0.140015
11:08:11.744	0.140015
11:08:11.844	0.140334
11:08:11.944	0.140334
11:08:12.044	0.140015
11:08:12.144	0.140653
11:08:12.244	0.140015
11:08:12.344	0.140334
11:08:12.444	0.140015
11:08:12.544	0.139695
11:08:12.644	0.140334
11:08:12.744	0.140334
11:08:12.844	0.140653
11:08:12.944	0.140015
11:08:13.044	0.140015
11:08:13.144	0.140015
11:08:13.244	0.139057
11:08:13.344	0.139376
11:08:13.444	0.140015
11:08:13.544	0.139376
11:08:13.644	0.140334
11:08:13.744	0.140334
11:08:13.844	0.139695
11:08:13.944	0.140015
11:08:14.044	0.140015
11:08:14.144	0.140653
11:08:14.244	0.140972
11:08:14.344	0.140334
11:08:14.444	0.139695
11:08:14.544	0.140334
11:08:14.644	0.139695
11:08:14.744	0.140334
11:08:14.844	0.140972
11:08:14.944	0.141291
11:08:15.044	0.140015
11:08:15.144	0.141291
11:08:15.244	0.140334
11:08:15.344	0.140653
11:08:15.444	0.140972
11:08:15.544	0.141291
11:08:15.644	0.140334
11:08:15.744	0.140972
11:08:15.844	0.140972
11:08:15.944	0.141610
11:08:16.044	0.141291
11:08:16.144	0.141930
11:08:16.244	0.141930
11:08:16.344	0.141610
11:08:16.444	0.140972
11:08:16.544	0.140334
11:08:16.644	0.140972
11:08:16.744	0.140972
11:08:16.844	0.140334
11:08:16.944	0.140653
11:08:17.044	0.140334
11:08:17.144	0.140334
11:08:17.244	0.141610
11:08:17.344	0.140972
11:08:17.444	0.140334
11:08:17.544	0.140972
11:08:17.644	0.140334
11:08:17.744	0.140653
11:08:17.844	0.140653
11:08:17.944	0.140653
11:08:18.044	0.140972
11:08:18.144	0.140653
11:08:18.244	0.140334
11:08:18.344	0.140653
11:08:18.444	0.140653
11:08:18.544	0.141291
11:08:18.644	0.141610
11:08:18.744	0.140334
11:08:18.844	0.140972
11:08:18.944	0.140972
11:08:19.044	0.141610
11:08:19.144	0.140972
11:08:19.244	0.141291
11:08:19.344	0.140972
11:08:19.444	0.140653
11:08:19.544	0.140972
11:08:19.644	0.140653
11:08:19.744	0.141610
11:08:19.844	0.141610
11:08:19.944	0.141291
11:08:20.044	0.140972
11:08:20.144	0.141291
11:08:20.244	0.140015
11:08:20.344	0.140972
11:08:20.444	0.140653
11:08:20.544	0.140015
11:08:20.644	0.140653
11:08:20.744	0.140334
11:08:20.844	0.140015
11:08:20.944	0.140334
11:08:21.044	0.141291
11:08:21.144	0.141291
11:08:21.244	0.141930
11:08:21.343	0.140972
11:08:21.443	0.140972
11:08:21.543	0.141930
11:08:21.643	0.141291
11:08:21.743	0.140972
11:08:21.843	0.141610
11:08:21.943	0.141930
11:08:22.043	0.141291
11:08:22.143	0.140972
11:08:22.243	0.141291
11:08:22.343	0.141930
11:08:22.443	0.141930
11:08:22.543	0.141930
11:08:22.643	0.141930
11:08:22.743	0.141930
11:08:22.843	0.140972
11:08:22.943	0.142249
11:08:23.043	0.141610
11:08:23.143	0.142249
11:08:23.243	0.142249
11:08:23.343	0.142568
11:08:23.443	0.141930
11:08:23.543	0.141930
11:08:23.643	0.141291
11:08:23.743	0.141930
11:08:23.843	0.141610
11:08:23.943	0.141610
11:08:24.043	0.141610
11:08:24.143	0.141930
11:08:24.243	0.141610
11:08:24.343	0.142249
11:08:24.443	0.141930
11:08:24.543	0.142249
11:08:24.643	0.141610
11:08:24.743	0.141610
11:08:24.844	0.141610
11:08:24.944	0.142568
11:08:25.044	0.141610
11:08:25.144	0.142568
11:08:25.244	0.141930
11:08:25.344	0.142568
11:08:25.444	0.141930
11:08:25.544	0.142568
11:08:25.644	0.141930
11:08:25.744	0.142887
11:08:25.844	0.141610
11:08:25.944	0.141610
11:08:26.044	0.141930
11:08:26.144	0.141930
11:08:26.244	0.141930
11:08:26.344	0.142249
11:08:26.444	0.142249
11:08:26.544	0.141930
11:08:26.644	0.141610
11:08:26.744	0.141610
11:08:26.844	0.141610
11:08:26.944	0.141930
11:08:27.044	0.141291
11:08:27.144	0.142249
11:08:27.244	0.141291
11:08:27.344	0.141610
11:08:27.444	0.142249
11:08:27.544	0.141930
11:08:27.644	0.141610
11:08:27.744	0.141930
11:08:27.844	0.142249
11:08:27.944	0.141610
11:08:28.044	0.141930
11:08:28.144	0.142887
11:08:28.244	0.142568
11:08:28.344	0.142568
11:08:28.444	0.142249
11:08:28.544	0.141930
11:08:28.644	0.142568
11:08:28.744	0.141291
11:08:28.844	0.141610
11:08:28.944	0.140972
11:08:29.044	0.140972
11:08:29.144	0.141930
11:08:29.244	0.141930
11:08:29.344	0.141930
11:08:29.444	0.141930
11:08:29.544	0.141610
11:08:29.644	0.142249
11:08:29.744	0.141610
11:08:29.844	0.141610
11:08:29.944	0.141610
11:08:30.044	0.142249
11:08:30.144	0.141930
11:08:30.244	0.141610
11:08:30.344	0.142249
11:08:30.444	0.141930
11:08:30.544	0.142249
11:08:30.644	0.142568
11:08:30.744	0.143206
11:08:30.844	0.142249
11:08:30.944	0.141930
11:08:31.044	0.142249
11:08:31.144	0.142249
11:08:31.244	0.141930
11:08:31.344	0.141930
11:08:31.444	0.141610
11:08:31.544	0.142568
11:08:31.644	0.142568
11:08:31.744	0.142249
11:08:31.844	0.141930
11:08:31.944	0.141930
11:08:32.044	0.143206
11:08:32.144	0.142249
11:08:32.244	0.142887
11:08:32.344	0.142887
11:08:32.444	0.142249
11:08:32.544	0.142249
11:08:32.644	0.141930
11:08:32.744	0.141610
11:08:32.844	0.141930
11:08:32.944	0.142249
11:08:33.044	0.141930
11:08:33.144	0.141930
11:08:33.244	0.141930
11:08:33.344	0.142249
11:08:33.444	0.141930
11:08:33.544	0.141930
11:08:33.644	0.141610
11:08:33.744	0.142568
11:08:33.844	0.141610
11:08:33.944	0.141930
11:08:34.044	0.141930
11:08:34.144	0.141291
11:08:34.244	0.141930
11:08:34.344	0.141291
11:08:34.444	0.141291
11:08:34.544	0.141291
11:08:34.644	0.141930
11:08:34.744	0.141610
11:08:34.844	0.141610
11:08:34.944	0.141291
11:08:35.044	0.142249
11:08:35.144	0.141930
11:08:35.244	0.141610
11:08:35.344	0.141930
11:08:35.444	0.141930
11:08:35.544	0.142249
11:08:35.644	0.142249
11:08:35.744	0.142887
11:08:35.844	0.142887
11:08:35.944	0.142249
11:08:36.044	0.142568
11:08:36.144	0.142249
11:08:36.244	0.142249
11:08:36.344	0.141930
11:08:36.444	0.141930
11:08:36.544	0.142887
11:08:36.644	0.141930
11:08:36.744	0.142249
11:08:36.844	0.142249
11:08:36.944	0.143206
11:08:37.044	0.142568
11:08:37.144	0.142249
11:08:37.244	0.142568
11:08:37.344	0.142568
11:08:37.444	0.142249
11:08:37.544	0.142249
11:08:37.644	0.142568
11:08:37.744	0.142249
11:08:37.844	0.141930
11:08:37.944	0.142568
11:08:38.044	0.141291
11:08:38.144	0.140972
11:08:38.244	0.141610
11:08:38.344	0.141610
11:08:38.444	0.141930
11:08:38.544	0.142568
11:08:38.644	0.141930
11:08:38.744	0.141930
11:08:38.843	0.142249
11:08:38.943	0.142249
11:08:39.043	0.141930
11:08:39.143	0.142249
11:08:39.243	0.142887
11:08:39.343	0.142568
11:08:39.443	0.142568
11:08:39.543	0.142887
11:08:39.643	0.142568
11:08:39.743	0.141930
11:08:39.843	0.141930
11:08:39.943	0.142249
11:08:40.043	0.142249
11:08:40.143	0.142568
11:08:40.243	0.142887
11:08:40.343	0.142887
11:08:40.443	0.142249
11:08:40.543	0.142249
11:08:40.643	0.141930
11:08:40.743	0.141610
11:08:40.843	0.142249
11:08:40.943	0.142249
11:08:41.043	0.142887
11:08:41.143	0.142887
11:08:41.243	0.142887
11:08:41.343	0.143525
11:08:41.443	0.142887
11:08:41.543	0.142887
11:08:41.643	0.142568
11:08:41.743	0.142887
11:08:41.843	0.142887
11:08:41.943	0.142887
11:08:42.043	0.142887
