Chart Recorder Data File Tue, Oct 27, 2015 11:40 AM
Time (s)	CH1 (V)  	CH2 (V)  
11:37:20.144	-1.007100	0.378929
11:37:20.244	-1.007100	0.378297
11:37:20.344	-1.007420	0.377981
11:37:20.444	-1.007420	0.378929
11:37:20.544	-1.007739	0.378297
11:37:20.644	-1.008058	0.377981
11:37:20.744	-1.007739	0.377349
11:37:20.844	-1.007100	0.378929
11:37:20.944	-1.008058	0.377349
11:37:21.044	-1.008377	0.377981
11:37:21.144	-1.007739	0.377981
11:37:21.244	-1.007100	0.377665
11:37:21.344	-1.008058	0.377981
11:37:21.444	-1.008058	0.377665
11:37:21.544	-1.008377	0.378297
11:37:21.644	-1.007739	0.378297
11:37:21.744	-1.008058	0.377665
11:37:21.844	-1.007739	0.377349
11:37:21.943	-1.007420	0.378613
11:37:22.043	-1.008058	0.377981
11:37:22.143	-1.008058	0.377981
11:37:22.243	-1.007739	0.378297
11:37:22.343	-1.008696	0.378613
11:37:22.443	-1.008377	0.378297
11:37:22.543	-1.007739	0.378297
11:37:22.643	-1.008058	0.378297
11:37:22.743	-1.008377	0.378297
11:37:22.843	-1.008058	0.378929
11:37:22.943	-1.008058	0.378929
11:37:23.043	-1.008058	0.378613
11:37:23.143	-1.008058	0.378613
11:37:23.243	-1.008696	0.378929
11:37:23.343	-1.007739	0.379245
11:37:23.443	-1.008058	0.378613
11:37:23.543	-1.008696	0.379245
11:37:23.643	-1.008058	0.377981
11:37:23.743	-1.007739	0.377981
11:37:23.843	-1.007739	0.378613
11:37:23.943	-1.008058	0.378929
11:37:24.043	-1.008377	0.378297
11:37:24.143	-1.008058	0.378297
11:37:24.243	-1.007739	0.378613
11:37:24.343	-1.008058	0.377665
11:37:24.443	-1.007420	0.378297
11:37:24.543	-1.007739	0.378297
11:37:24.643	-1.007739	0.377981
11:37:24.743	-1.007420	0.378929
11:37:24.843	-1.007100	0.377665
11:37:24.943	-1.007100	0.378613
11:37:25.043	-1.008058	0.378297
11:37:25.143	-1.008058	0.377981
11:37:25.243	-1.007420	0.377981
11:37:25.343	-1.008058	0.377665
11:37:25.443	-1.008377	0.377981
11:37:25.543	-1.008377	0.377981
11:37:25.643	-1.008058	0.378929
11:37:25.743	-1.008377	0.378297
11:37:25.843	-1.008696	0.378297
11:37:25.943	-1.008377	0.378613
11:37:26.043	-1.008696	0.378297
11:37:26.143	-1.008058	0.378929
11:37:26.243	-1.008377	0.378613
11:37:26.343	-1.008696	0.377349
11:37:26.443	-1.008377	0.377981
11:37:26.543	-1.008058	0.377665
11:37:26.643	-1.008058	0.378613
11:37:26.743	-1.009015	0.378297
11:37:26.843	-1.008696	0.377349
11:37:26.943	-1.008377	0.377981
11:37:27.043	-1.008377	0.377665
11:37:27.143	-1.008696	0.377033
11:37:27.243	-1.007739	0.377981
11:37:27.343	-1.008058	0.376401
11:37:27.443	-1.008058	0.377349
11:37:27.543	-1.007739	0.377033
11:37:27.643	-1.007420	0.377349
11:37:27.743	-1.007420	0.377981
11:37:27.843	-1.007739	0.377033
11:37:27.943	-1.007420	0.377665
11:37:28.043	-1.008058	0.378297
11:37:28.143	-1.007739	0.377665
11:37:28.243	-1.006781	0.377981
11:37:28.343	-1.007739	0.377665
11:37:28.443	-1.008058	0.377033
11:37:28.543	-1.007420	0.377665
11:37:28.643	-1.006781	0.377981
11:37:28.743	-1.008696	0.377981
11:37:28.843	-1.007739	0.378297
11:37:28.943	-1.009015	0.378613
11:37:29.043	-1.008377	0.378297
11:37:29.143	-1.008696	0.378297
11:37:29.243	-1.008696	0.377349
11:37:29.343	-1.007739	0.377981
11:37:29.443	-1.008696	0.378297
11:37:29.543	-1.008377	0.377665
11:37:29.643	-1.008058	0.377981
11:37:29.743	-1.007739	0.377665
11:37:29.843	-1.008696	0.378297
11:37:29.944	-1.007739	0.378297
11:37:30.044	-1.008377	0.378297
11:37:30.144	-1.008058	0.377981
11:37:30.244	-1.008377	0.377981
11:37:30.344	-1.008058	0.377981
11:37:30.444	-1.008058	0.377665
11:37:30.544	-1.008058	0.378297
11:37:30.644	-1.008058	0.378297
11:37:30.744	-1.008058	0.377981
11:37:30.844	-1.008696	0.377981
11:37:30.944	-1.009015	0.377981
11:37:31.044	-1.008696	0.378929
11:37:31.144	-1.008058	0.378297
11:37:31.244	-1.008696	0.378613
11:37:31.344	-1.008696	0.378929
11:37:31.444	-1.008696	0.378929
11:37:31.544	-1.008696	0.378929
11:37:31.644	-1.008696	0.378929
11:37:31.744	-1.008377	0.378297
11:37:31.844	-1.009015	0.377665
11:37:31.944	-1.008377	0.378297
11:37:32.044	-1.008696	0.378929
11:37:32.144	-1.008058	0.377981
11:37:32.244	-1.008058	0.377981
11:37:32.344	-1.008696	0.377981
11:37:32.444	-1.008377	0.378297
11:37:32.544	-1.007739	0.377981
11:37:32.644	-1.007739	0.377981
11:37:32.744	-1.008696	0.377033
11:37:32.844	-1.008058	0.377665
11:37:32.944	-1.007420	0.378613
11:37:33.044	-1.008058	0.378297
11:37:33.144	-1.007739	0.378929
11:37:33.244	-1.008058	0.378297
11:37:33.344	-1.008058	0.378613
11:37:33.444	-1.008058	0.379561
11:37:33.544	-1.008058	0.379245
