Chart Recorder Data File Tue, Oct 27, 2015 11:30 AM
Time (s)	CH1 (V)  	CH2 (V)  
10:51:27.443	-0.047341	0.413366
10:51:27.544	-0.047022	0.412102
10:51:27.644	-0.048618	0.413366
10:51:27.744	-0.048618	0.411470
10:51:27.844	-0.048618	0.413366
10:51:27.944	-0.048299	0.411786
10:51:28.044	-0.048937	0.412734
10:51:28.144	-0.048937	0.409574
10:51:28.244	-0.048618	0.409574
10:51:28.344	-0.048937	0.408311
10:51:28.444	-0.048937	0.407679
10:51:28.544	-0.049575	0.408943
10:51:28.644	-0.049256	0.410522
10:51:28.744	-0.049895	0.410522
10:51:28.844	-0.049895	0.407995
10:51:28.944	-0.050214	0.404835
10:51:29.044	-0.049895	0.407679
10:51:29.144	-0.050214	0.408943
10:51:29.244	-0.049575	0.408311
10:51:29.344	-0.050533	0.405783
10:51:29.444	-0.049575	0.404519
10:51:29.544	-0.051171	0.404519
10:51:29.644	-0.051171	0.404519
10:51:29.744	-0.051171	0.407363
10:51:29.844	-0.051171	0.408943
10:51:29.944	-0.051171	0.413050
10:51:30.044	-0.052129	0.413682
10:51:30.144	-0.051490	0.414945
10:51:30.244	-0.052767	0.414313
10:51:30.344	-0.051810	0.414945
10:51:30.444	-0.051810	0.415577
10:51:30.544	-0.051810	0.418421
10:51:30.644	-0.053086	0.417157
10:51:30.744	-0.052129	0.418736
10:51:30.844	-0.052129	0.420000
10:51:30.944	-0.052767	0.420632
10:51:31.044	-0.052129	0.421580
10:51:31.144	-0.052767	0.421580
10:51:31.244	-0.052448	0.421264
10:51:31.344	-0.052767	0.420948
10:51:31.444	-0.052767	0.420000
10:51:31.544	-0.053086	0.422212
10:51:31.644	-0.054044	0.419684
10:51:31.744	-0.053406	0.418105
10:51:31.844	-0.053725	0.418421
10:51:31.944	-0.054044	0.416209
10:51:32.044	-0.054363	0.415261
10:51:32.144	-0.054044	0.413682
10:51:32.244	-0.055321	0.415261
10:51:32.344	-0.055321	0.416209
10:51:32.444	-0.055001	0.415261
10:51:32.544	-0.055321	0.414629
10:51:32.644	-0.054682	0.413366
10:51:32.744	-0.055959	0.414945
10:51:32.844	-0.055640	0.419368
10:51:32.944	-0.055321	0.419052
10:51:33.044	-0.055959	0.420632
10:51:33.144	-0.055321	0.422844
10:51:33.244	-0.056597	0.421896
10:51:33.344	-0.055959	0.420948
10:51:33.444	-0.056278	0.422528
10:51:33.544	-0.055640	0.423160
10:51:33.644	-0.056916	0.422212
10:51:33.744	-0.055640	0.422212
10:51:33.844	-0.056916	0.425055
10:51:33.944	-0.055959	0.424739
10:51:34.044	-0.056916	0.425055
10:51:34.144	-0.056597	0.423475
10:51:34.244	-0.057236	0.424739
10:51:34.344	-0.057874	0.427583
10:51:34.444	-0.057236	0.427267
10:51:34.544	-0.056597	0.423791
10:51:34.644	-0.056916	0.420948
10:51:34.744	-0.057236	0.417473
10:51:34.844	-0.058193	0.415577
10:51:34.944	-0.058832	0.416525
10:51:35.044	-0.058193	0.418105
10:51:35.144	-0.058193	0.414629
10:51:35.244	-0.059151	0.412418
10:51:35.344	-0.058193	0.412418
10:51:35.444	-0.058512	0.408311
10:51:35.544	-0.058193	0.407047
10:51:35.644	-0.058512	0.409574
10:51:35.744	-0.059470	0.407679
10:51:35.844	-0.059151	0.408311
10:51:35.944	-0.060427	0.408311
10:51:36.044	-0.059151	0.406415
10:51:36.144	-0.059470	0.408943
10:51:36.244	-0.059789	0.408943
10:51:36.344	-0.060747	0.407363
10:51:36.444	-0.060108	0.405151
10:51:36.544	-0.059789	0.406731
10:51:36.644	-0.060427	0.411470
10:51:36.744	-0.060108	0.413997
10:51:36.844	-0.060427	0.413997
10:51:36.944	-0.060747	0.412102
10:51:37.043	-0.060747	0.411154
10:51:37.143	-0.061385	0.411470
10:51:37.243	-0.060747	0.411154
10:51:37.343	-0.061066	0.408627
10:51:37.443	-0.061385	0.407363
10:51:37.543	-0.062023	0.403572
10:51:37.643	-0.061704	0.402308
10:51:37.743	-0.062023	0.399780
10:51:37.843	-0.061704	0.398201
10:51:37.943	-0.062342	0.397253
10:51:38.043	-0.062023	0.397569
10:51:38.143	-0.062981	0.400412
10:51:38.243	-0.062023	0.400412
10:51:38.343	-0.062981	0.395357
10:51:38.443	-0.062981	0.392198
10:51:38.543	-0.062981	0.392514
10:51:38.643	-0.062981	0.393146
10:51:38.743	-0.062342	0.392198
10:51:38.843	-0.063300	0.390934
10:51:38.943	-0.064257	0.389987
10:51:39.043	-0.063938	0.392198
10:51:39.143	-0.064257	0.391882
10:51:39.243	-0.064257	0.395041
10:51:39.343	-0.064577	0.395673
10:51:39.443	-0.064257	0.394726
10:51:39.543	-0.063938	0.397253
10:51:39.643	-0.064577	0.395041
10:51:39.743	-0.064257	0.392830
10:51:39.843	-0.064577	0.390934
10:51:39.943	-0.065215	0.390934
10:51:40.043	-0.066492	0.392198
10:51:40.143	-0.065215	0.392514
10:51:40.243	-0.065853	0.398201
10:51:40.343	-0.065534	0.404204
10:51:40.443	-0.066492	0.406415
10:51:40.543	-0.065853	0.404835
10:51:40.643	-0.065215	0.403256
10:51:40.743	-0.066492	0.403256
10:51:40.843	-0.066492	0.402624
10:51:40.943	-0.066811	0.401992
10:51:41.043	-0.066811	0.400728
10:51:41.143	-0.066811	0.401676
10:51:41.243	-0.067449	0.402308
10:51:41.343	-0.067449	0.403888
10:51:41.443	-0.067130	0.403888
10:51:41.543	-0.067449	0.402940
10:51:41.643	-0.067768	0.405467
10:51:41.743	-0.068407	0.405151
10:51:41.843	-0.068407	0.403256
10:51:41.943	-0.069045	0.401044
10:51:42.043	-0.069045	0.402624
10:51:42.143	-0.069045	0.401360
10:51:42.243	-0.069045	0.396305
10:51:42.343	-0.068726	0.396937
10:51:42.443	-0.068726	0.396305
10:51:42.543	-0.069364	0.398517
10:51:42.643	-0.069683	0.402624
10:51:42.743	-0.069045	0.406731
10:51:42.843	-0.069683	0.407363
10:51:42.943	-0.069683	0.407363
10:51:43.043	-0.069045	0.408311
10:51:43.143	-0.069045	0.408943
10:51:43.243	-0.069364	0.406731
10:51:43.343	-0.069364	0.406415
10:51:43.443	-0.069364	0.407679
10:51:43.543	-0.070322	0.407047
10:51:43.643	-0.070003	0.407995
10:51:43.743	-0.070641	0.408311
10:51:43.843	-0.070322	0.405151
10:51:43.943	-0.070322	0.401044
10:51:44.043	-0.070960	0.398517
10:51:44.143	-0.070960	0.401992
10:51:44.243	-0.072556	0.405783
10:51:44.343	-0.071918	0.406099
10:51:44.443	-0.071279	0.402308
10:51:44.543	-0.071279	0.401676
10:51:44.643	-0.072237	0.399149
10:51:44.743	-0.072237	0.399465
10:51:44.843	-0.072237	0.401044
10:51:44.943	-0.071918	0.396621
10:51:45.044	-0.071599	0.403256
10:51:45.144	-0.072556	0.401676
10:51:45.244	-0.072556	0.401676
10:51:45.344	-0.072237	0.400728
10:51:45.444	-0.072875	0.400728
10:51:45.544	-0.073514	0.401676
10:51:45.644	-0.073194	0.404204
10:51:45.744	-0.073833	0.406099
