222.37	1.338	1.037
222.92	1.334	1.051
223.48	1.343	1.048
224.03	1.355	1.040
224.58	1.361	1.031
225.13	1.356	1.037
225.68	1.342	1.043
226.24	1.332	1.051
226.79	1.325	1.048
227.34	1.330	1.048
227.89	1.342	1.043
228.45	1.354	1.043
229.00	1.357	1.040
229.55	1.353	1.045
230.10	1.341	1.040
230.65	1.332	1.040
231.21	1.324	1.043
231.76	1.329	1.037
232.31	1.338	1.034
232.86	1.349	1.037
233.41	1.357	1.048
233.97	1.358	1.034
234.52	1.345	1.045
235.07	1.332	1.037
235.62	1.326	1.045
236.17	1.328	1.048
236.73	1.336	1.037
237.28	1.346	1.031
237.83	1.355	1.048
238.38	1.356	1.045
238.93	1.353	1.040
239.48	1.336	1.043
240.04	1.330	1.031
240.59	1.330	1.040
241.14	1.333	1.043
241.69	1.345	1.043
242.24	1.361	1.028
242.80	1.362	1.040
243.35	1.356	1.045
243.90	1.342	1.045
244.45	1.332	1.034
245.01	1.327	1.045
245.56	1.328	1.045
246.11	1.339	1.045
246.66	1.349	1.045
247.21	1.355	1.043
247.77	1.355	1.051
248.32	1.344	1.045
248.87	1.334	1.045
249.42	1.331	1.043
249.97	1.328	1.043
250.53	1.336	1.063
251.08	1.348	1.045
251.63	1.358	1.045
252.18	1.358	1.040
252.73	1.351	1.051
253.29	1.340	1.054
253.84	1.328	1.048
254.39	1.326	1.037
254.94	1.333	1.051
255.49	1.344	1.048
256.04	1.354	1.054
256.60	1.357	1.048
257.15	1.353	1.045
257.70	1.342	1.040
258.25	1.331	1.037
258.80	1.327	1.057
259.36	1.332	1.057
259.91	1.345	1.057
260.46	1.357	1.054
261.01	1.366	1.057
261.56	1.365	1.054
262.12	1.353	1.037
262.67	1.337	1.045
263.22	1.331	1.051
263.77	1.334	1.045
264.33	1.343	1.048
264.88	1.354	1.051
265.43	1.363	1.057
265.98	1.361	1.054
266.53	1.349	1.054
267.09	1.339	1.043
267.64	1.331	1.063
268.19	1.330	1.054
268.74	1.340	1.051
269.29	1.353	1.040
269.85	1.359	1.043
270.40	1.360	1.057
270.95	1.348	1.051
271.50	1.340	1.051
272.05	1.328	1.045
272.61	1.328	1.063
273.16	1.339	1.045
273.71	1.350	1.057
274.26	1.358	1.057
274.81	1.355	1.048
275.36	1.347	1.051
275.92	1.341	1.054
276.47	1.330	1.057
277.02	1.329	1.063
277.57	1.338	1.060
278.12	1.350	1.057
278.68	1.358	1.045
279.23	1.353	1.051
279.78	1.343	1.057
280.33	1.330	1.051
280.89	1.325	1.057
281.44	1.326	1.060
281.99	1.336	1.060
282.54	1.349	1.057
283.09	1.357	1.057
283.65	1.353	1.057
284.20	1.340	1.063
284.75	1.337	1.066
285.30	1.331	1.054
285.85	1.332	1.051
286.41	1.349	1.063
286.96	1.356	1.051
287.51	1.362	1.054
288.06	1.358	1.060
288.61	1.344	1.054
289.17	1.336	1.060
289.72	1.327	1.063
290.27	1.334	1.066
290.82	1.342	1.068
291.37	1.355	1.048
291.92	1.360	1.057
292.48	1.353	1.066
293.03	1.342	1.063
293.58	1.332	1.063
294.13	1.327	1.063
294.68	1.332	1.060
295.24	1.344	1.057
295.79	1.356	1.051
296.34	1.358	1.057
296.89	1.349	1.060
297.45	1.339	1.060
298.00	1.331	1.074
298.55	1.329	1.060
299.10	1.330	1.057
299.65	1.344	1.054
300.21	1.353	1.066
300.76	1.358	1.051
301.31	1.353	1.063
301.86	1.341	1.066
302.41	1.332	1.068
302.97	1.327	1.063
303.52	1.330	1.068
304.07	1.338	1.060
304.62	1.349	1.057
305.17	1.359	1.068
305.73	1.355	1.060
306.28	1.340	1.063
306.83	1.330	1.063
307.38	1.327	1.066
307.93	1.329	1.068
308.48	1.339	1.066
309.04	1.350	1.063
309.59	1.360	1.066
310.14	1.357	1.063
310.69	1.345	1.066
311.24	1.340	1.060
311.80	1.333	1.071
312.35	1.333	1.068
312.90	1.341	1.066
313.45	1.350	1.066
314.00	1.358	1.068
314.56	1.356	1.074
315.11	1.346	1.066
315.66	1.336	1.063
316.21	1.325	1.077
316.77	1.325	1.071
317.32	1.331	1.077
317.87	1.345	1.074
318.42	1.356	1.077
318.97	1.357	1.068
319.53	1.351	1.080
320.08	1.342	1.077
320.63	1.332	1.063
321.18	1.327	1.060
321.73	1.331	1.060
322.29	1.342	1.060
322.84	1.355	1.060
323.39	1.359	1.071
323.94	1.354	1.071
324.49	1.344	1.060
325.04	1.333	1.060
325.60	1.328	1.068
326.15	1.328	1.074
326.70	1.338	1.063
327.25	1.350	1.068
327.80	1.356	1.077
328.36	1.362	1.074
328.91	1.351	1.071
329.46	1.336	1.327
330.01	1.328	3.056
330.56	1.327	3.553
331.12	1.341	3.579
331.67	1.352	3.559
332.22	1.360	3.550
332.77	1.365	3.539
333.33	1.353	3.530
333.88	1.341	3.541
334.43	1.333	1.060
334.98	1.329	1.064
335.53	1.341	1.056
336.09	1.347	1.062
336.64	1.359	1.057
337.19	1.358	1.067
337.74	1.351	1.062
338.29	1.339	1.058
338.85	1.332	1.065
339.40	1.328	1.062
339.95	1.336	1.058
340.50	1.347	1.068
341.05	1.357	1.065
341.61	1.359	1.062
342.16	1.348	1.066
342.71	1.341	1.065
343.26	1.332	1.067
343.81	1.329	1.063
344.36	1.337	1.068
344.92	1.351	1.065
345.47	1.359	1.066
346.02	1.360	1.065
346.57	1.351	1.066
347.12	1.340	1.069
347.68	1.327	1.067
348.23	1.325	1.070
348.78	1.332	1.066
349.33	1.343	1.069
349.89	1.354	1.067
350.44	1.355	1.069
350.99	1.349	1.068
351.54	1.336	1.068
352.09	1.329	1.068
352.65	1.326	1.069
353.20	1.332	1.068
353.75	1.349	1.068
354.30	1.360	1.068
354.85	1.366	1.069
355.41	1.357	1.074
355.96	1.346	1.068
356.51	1.334	1.069
357.06	1.332	1.072
357.61	1.336	1.068
358.17	1.347	1.071
358.72	1.359	1.070
359.27	1.357	1.043
359.82	1.352	0.547
360.37	1.344	0.330
360.93	1.332	0.308
361.48	1.327	0.313
362.03	1.337	0.321
362.58	1.347	0.326
363.13	1.359	0.324
363.68	1.361	1.080
364.24	1.355	1.080
364.79	1.349	1.086
365.34	1.338	1.080
365.89	1.331	1.071
366.44	1.333	1.083
367.00	1.345	1.091
367.55	1.357	1.086
368.10	1.364	1.077
368.65	1.356	1.083
369.21	1.345	1.091
369.76	1.335	1.083
370.31	1.331	1.077
370.86	1.334	1.080
371.41	1.346	1.083
371.97	1.356	1.086
372.52	1.362	1.089
373.07	1.355	1.091
373.62	1.342	1.080
374.17	1.338	1.094
374.73	1.329	1.089
375.28	1.335	1.083
375.83	1.344	1.097
376.38	1.356	1.089
376.93	1.365	1.091
377.49	1.358	1.086
378.04	1.347	1.083
378.59	1.337	1.086
379.14	1.330	1.086
379.69	1.335	1.089
380.24	1.346	1.091
380.80	1.356	1.091
381.35	1.359	1.089
381.90	1.359	1.091
382.45	1.349	1.103
383.00	1.338	1.100
383.56	1.331	1.097
384.11	1.331	1.097
384.66	1.340	1.094
385.21	1.351	1.100
385.77	1.361	1.086
386.32	1.361	1.089
386.87	1.352	1.091
387.42	1.340	1.094
387.97	1.331	1.097
388.53	1.333	1.091
389.08	1.340	1.097
389.63	1.350	1.094
390.18	1.362	1.103
390.73	1.362	1.083
391.29	1.357	1.100
391.84	1.348	1.086
392.39	1.336	1.109
392.94	1.328	1.109
393.49	1.332	1.097
394.05	1.339	1.100
394.60	1.350	1.103
395.15	1.358	1.109
395.70	1.356	1.106
396.25	1.347	1.091
396.80	1.339	1.100
397.36	1.328	1.103
397.91	1.325	1.109
398.48	1.329	1.112
399.03	1.343	1.114
399.58	1.351	1.100
400.13	1.357	1.117
400.68	1.368	1.112
401.24	1.339	1.114
401.80	1.341	1.117
402.35	1.359	1.114
402.90	1.362	1.117
403.45	1.353	1.112
404.01	1.349	1.120
404.57	1.340	1.114
405.13	1.319	1.114
405.68	1.327	1.126
406.23	1.333	1.112
406.78	1.343	1.109
407.34	1.324	1.114
407.89	1.327	1.106
408.45	1.327	1.109
409.00	1.337	1.109
409.56	1.356	1.120
410.11	1.331	1.112
410.66	1.328	1.114
411.21	1.333	1.106
411.77	1.342	1.112
412.32	1.352	1.097
412.87	1.358	1.106
413.42	1.357	1.114
413.97	1.348	1.120
414.52	1.339	1.135
415.08	1.326	1.117
415.63	1.322	1.114
416.18	1.328	1.120
416.73	1.338	1.120
417.28	1.348	1.109
417.84	1.356	1.117
418.39	1.355	1.120
418.94	1.346	1.114
419.49	1.336	1.123
420.05	1.326	1.114
420.60	1.331	1.114
421.15	1.338	1.114
421.70	1.347	1.120
422.25	1.356	1.112
422.81	1.361	1.109
423.36	1.359	1.112
423.91	1.350	1.114
424.46	1.343	1.126
425.01	1.336	1.120
425.57	1.326	1.123
426.12	1.334	1.120
426.67	1.343	1.123
427.22	1.354	1.129
427.77	1.363	1.114
428.33	1.363	1.117
428.88	1.350	1.123
429.43	1.339	1.120
429.98	1.328	1.112
430.53	1.325	1.132
431.08	1.330	1.123
431.64	1.339	1.123
432.19	1.350	1.132
432.74	1.360	1.126
433.29	1.359	1.123
433.84	1.350	1.123
434.40	1.340	1.123
434.95	1.331	1.135
435.50	1.324	1.132
436.05	1.327	1.132
436.60	1.339	1.123
437.16	1.353	1.132
437.71	1.359	1.120
438.26	1.358	1.126
438.81	1.353	1.132
439.37	1.342	1.135
439.92	1.332	1.132
440.47	1.324	1.129
441.02	1.325	1.120
441.57	1.333	1.126
442.13	1.343	1.123
442.68	1.352	1.129
443.23	1.363	1.126
443.78	1.353	1.132
444.33	1.345	1.123
444.89	1.340	1.117
445.44	1.329	1.132
445.99	1.331	1.132
446.54	1.336	1.135
447.09	1.345	1.135
447.65	1.352	1.126
448.20	1.358	1.135
448.75	1.357	1.132
449.30	1.349	1.129
449.85	1.338	1.126
450.40	1.330	1.132
450.96	1.325	1.140
451.51	1.330	1.132
452.06	1.340	1.129
452.61	1.348	1.140
453.16	1.355	1.137
453.72	1.358	1.143
454.27	1.354	1.126
454.82	1.344	1.132
455.37	1.341	1.143
455.93	1.333	1.129
456.48	1.330	1.137
457.03	1.336	1.137
457.58	1.344	1.132
458.13	1.353	1.140
458.69	1.359	1.140
459.24	1.357	1.137
459.79	1.349	1.132
460.34	1.338	1.143
460.89	1.331	1.140
461.45	1.326	1.135
462.00	1.330	1.140
462.55	1.340	1.155
463.10	1.350	1.140
463.65	1.360	1.146
464.21	1.359	1.143
464.76	1.354	1.146
465.31	1.351	1.152
465.86	1.340	1.152
466.41	1.331	1.146
466.96	1.332	1.155
467.52	1.336	1.140
468.07	1.349	1.140
468.62	1.361	1.149
469.17	1.360	1.146
469.72	1.357	1.149
470.28	1.349	1.149
470.83	1.339	1.149
471.38	1.330	1.158
471.93	1.326	1.172
472.49	1.331	1.158
473.04	1.340	1.152
473.59	1.348	1.158
474.14	1.356	1.166
474.69	1.356	1.158
475.25	1.351	1.158
475.80	1.340	1.158
476.35	1.329	1.163
476.90	1.325	1.160
477.45	1.326	1.169
478.01	1.335	1.160
478.56	1.346	1.163
479.11	1.363	1.160
479.66	1.363	1.152
480.21	1.359	1.163
480.77	1.352	1.152
481.32	1.342	1.152
481.87	1.332	1.172
482.42	1.329	1.152
482.97	1.334	1.152
483.52	1.342	1.166
484.08	1.352	1.166
484.63	1.360	1.163
485.18	1.359	1.169
485.73	1.352	1.152
486.28	1.340	1.175
486.84	1.334	1.163
487.39	1.332	1.172
487.94	1.334	1.169
488.49	1.339	1.166
489.04	1.351	1.169
489.60	1.363	1.163
490.15	1.362	1.172
494.38	1.341	1.166
498.48	1.347	1.169
502.52	1.348	1.171
506.56	1.350	1.173
510.60	1.346	1.177
514.64	1.346	1.177
518.68	1.349	1.180
522.72	1.348	1.177
526.76	1.347	1.185
530.80	1.340	1.196
534.84	1.338	1.197
538.88	1.332	1.196
542.92	1.331	1.200
546.96	1.322	1.206
551.00	1.318	1.205
555.04	1.317	1.210
559.08	1.315	1.213
563.12	1.314	1.214
567.16	1.314	1.217
571.20	1.314	1.218
575.24	1.314	1.222
579.28	1.321	1.223
583.32	1.314	1.223
587.36	1.313	1.225
591.40	1.309	1.227
595.44	1.309	1.224
599.48	1.312	1.228
603.52	1.312	1.235
607.56	1.313	1.229
611.60	1.313	1.242
615.64	1.305	1.240
619.68	1.303	1.254
623.72	1.303	1.263
627.76	1.303	1.261
631.80	1.303	1.269
635.84	1.303	1.269
639.88	1.314	1.273
643.92	1.317	1.276
647.96	1.316	1.279
652.00	1.312	1.280
656.04	1.307	1.288
660.08	1.310	1.288
664.12	1.311	1.299
668.16	1.309	1.300
672.20	1.309	1.312
676.24	1.307	1.316
680.28	1.310	1.316
684.32	1.308	1.320
688.36	1.307	1.325
692.40	1.304	1.330
696.44	1.305	1.335
700.48	1.304	1.340
704.52	1.306	1.345
708.56	1.299	1.352
712.60	1.297	1.361
716.64	1.298	1.364
720.68	1.294	1.368
724.72	1.286	1.365
728.75	1.281	1.373
732.80	1.269	1.373
736.84	1.267	1.374
740.88	1.267	1.380
744.92	1.272	1.385
748.96	1.278	1.394
753.00	1.269	1.404
757.04	1.269	1.407
761.09	1.269	1.412
765.12	1.258	1.418
769.16	1.258	1.419
773.21	1.259	1.418
777.25	1.260	1.420
781.28	1.259	1.427
785.32	1.253	1.432
789.37	1.255	1.438
793.41	1.254	1.446
797.45	1.251	1.451
801.49	1.254	1.453
805.53	1.256	1.459
809.57	1.253	1.469
813.61	1.253	1.467
817.65	1.254	1.475
821.69	1.271	1.476
825.73	1.268	1.488
829.77	1.267	1.492
833.81	1.247	1.499
837.85	1.228	1.507
841.89	1.228	1.509
845.93	1.228	1.513
849.97	1.228	1.516
854.01	1.227	1.518
858.05	1.229	1.524
862.09	1.228	1.529
866.13	1.228	1.537
870.17	1.227	1.551
874.21	1.227	1.551
878.25	1.227	1.556
882.29	1.227	1.557
886.33	1.227	1.557
890.37	1.226	1.559
894.41	1.227	1.563
898.45	1.227	1.557
902.49	1.226	1.562
906.60	1.226	1.561
910.65	1.227	1.561
914.69	1.226	1.562
918.74	1.226	1.560
922.79	1.226	1.561
926.83	1.226	1.564
930.87	1.226	1.560
934.91	1.226	1.563
938.96	1.227	1.565
943.00	1.226	1.564
947.05	1.226	1.564
951.10	1.226	1.566
955.13	1.226	1.567
959.17	1.226	1.566
963.21	1.227	1.568
967.25	1.226	1.567
971.29	1.227	1.570
975.33	1.226	1.576
979.37	1.226	1.578
983.41	1.226	1.578
987.45	1.226	1.581
991.49	1.227	1.582
995.53	1.227	1.590
999.57	1.226	1.596
1003.61	1.226	1.594
1007.65	1.227	1.603
1011.69	1.226	1.606
1015.73	1.226	1.610
1019.77	1.227	1.608
1023.81	1.227	1.606
1027.85	1.226	1.611
1031.89	1.226	1.614
1035.93	1.226	1.614
1039.97	1.226	1.615
1044.01	1.226	1.615
1048.05	1.226	1.619
1052.09	1.226	1.619
1056.13	1.243	1.620
1060.17	1.243	1.622
1064.21	1.260	1.620
1068.25	1.240	1.631
1072.29	1.231	1.634
1076.33	1.231	1.641
1080.37	1.231	1.640
1084.41	1.231	1.651
1088.45	1.232	1.652
1092.49	1.231	1.659
1096.53	1.232	1.660
1100.57	1.231	1.662
1104.61	1.231	1.667
1108.65	1.231	1.667
1112.69	1.231	1.672
1116.73	1.231	1.668
1120.77	1.230	1.681
1124.81	1.234	1.685
1128.85	1.299	1.686
1132.89	1.227	1.690
1136.93	1.228	1.698
1140.97	1.227	1.698
1145.01	1.247	1.704
1149.05	1.232	1.704
1153.09	1.231	1.706
1157.13	1.231	1.707
1161.17	1.232	1.715
1165.21	1.232	1.711
1169.25	1.231	1.716
1173.29	1.231	1.723
1177.33	1.232	1.719
1181.37	1.231	1.724
1185.41	1.231	1.731
1189.45	1.231	1.737
1193.49	1.232	1.743
1197.53	1.231	1.748
1201.57	1.232	1.747
1205.61	1.232	1.749
1209.65	1.231	1.751
1213.69	1.231	1.755
1217.73	1.232	1.759
1221.77	1.231	1.759
1225.81	1.230	1.759
1229.85	1.231	1.761
1233.89	1.230	1.759
1237.93	1.230	1.762
1241.97	1.231	1.763
1246.01	1.231	1.766
1250.06	1.230	1.766
1254.12	1.230	1.768
1258.16	1.230	1.772
1262.23	1.230	1.773
1266.29	1.231	1.782
1270.32	1.231	1.781
1274.40	1.231	1.788
1278.45	1.231	1.784
1282.49	1.231	1.790
1286.53	1.231	1.800
1290.56	1.230	1.795
1294.61	1.230	1.810
1298.65	1.231	1.814
1302.69	1.231	1.814
1306.72	1.231	1.810
1310.76	1.230	1.814
1314.81	1.231	1.813
1318.87	1.231	1.815
1322.92	1.231	1.816
1326.96	1.231	1.819
1331.00	1.231	1.823
1335.04	1.230	1.823
1339.08	1.230	1.831
1343.12	1.231	1.831
1347.16	1.230	1.826
1351.20	1.230	1.831
1355.26	1.231	1.837
1359.29	1.230	1.837
1363.34	1.229	1.838
1367.40	1.231	1.844
